Account_ID,Customer_ID,Date_Opened,Account_Type,Opened_Legitimately,Branch_Location,Employee_ID,Number_of_Accounts_per_Customer,Time_Since_Last_Account_Opened,Employee_Tenure,Account_Opening_Method
ba858cfd-1c7c-4519-bef0-adf63b93139c,af7a531e-0d0f-4f40-bbdf-356d54424af2,2/21/2023,Checking,Yes,Ramosburgh,f9684c1e-f864-4a05-9f69-dd6ea056a877,5,311,9,In-Person
afdf1d02-3528-4ae1-95fb-b38cfe349a7b,7a0647e3-a22a-4954-97d9-5709a8561cdd,9/21/2023,Credit,Yes,West Lindsay,1da0362d-9832-468f-b119-5029e0c3f717,4,58,0,In-Person
743c7a45-3976-48c8-b2ca-872588c43b8b,c2663f5f-d1ea-4da2-aad0-6826d4194738,3/2/2020,Savings,No,Janestad,4b2a739c-e0b8-4ccb-965f-9f92f451acdf,3,46,9,Phone
9016ecf5-7e7d-4c8e-a110-dfd21e5a510c,0b70a203-5c37-4c18-8757-fc64f1fe5434,12/30/2023,Savings,No,South Ryan,17c2b0e9-af06-4406-85dc-aa6ee08adf54,2,153,8,In-Person
36ee696d-abfe-4f0f-a789-3e329e8d5a80,dbd1e37a-fd8a-4155-b87a-0f6a04323af7,11/8/2020,Credit,Yes,Munozmouth,d1bff045-bd39-400c-8f78-ea313dd19064,2,256,3,Phone
ed6a0e83-cb21-4246-ac61-0c5819ce26f1,c99eefec-c96c-4bd9-83a2-15082fed3ec8,3/24/2020,Checking,Yes,South Joshuaborough,c8bf7018-e925-4ade-8077-da74abfcd2c8,4,248,7,Phone
4843dc9f-fa2b-46d0-b739-0ceb6924a047,e6a53895-1209-4c69-99eb-9e2d8cbb1820,6/28/2024,Savings,No,South Herbert,83dbb813-0753-4062-89de-6832474eb72f,5,34,8,Online
c27e5564-8033-4d37-b67d-4f8a5274e54e,3055858f-3276-4ae0-a862-d0bb8c5b53ad,8/15/2020,Checking,No,Lake Craig,e8615fed-b247-4b51-944d-1f897aaf6f49,3,216,0,Phone
93900b0e-63c2-4149-9bdf-63893af8f748,c33c1f78-1cfa-4a06-8274-8ca319cd79a9,6/30/2023,Savings,Yes,Port Alicia,8fc964f3-c2b2-43df-b636-e1385af5f587,2,7,3,Online
113213c3-a5aa-4b75-bd87-f0ebbb02e81d,11a8caf6-476d-4c82-8f69-aecd35a25b32,8/1/2023,Credit,No,East Brianside,47587862-f914-4375-b7de-0a68723a2e73,2,240,2,In-Person
2a4c7352-72dc-4947-b818-88b79a41f8b6,69ba9ab6-3c5e-4a41-9c53-78dd9f2533a0,8/6/2022,Credit,Yes,Brianbury,627a3774-7f8a-4a8c-b34e-107546ac87bd,4,255,9,Phone
7fd3aaad-4307-43a8-8fe0-ec10eb988411,130016fb-3465-4c9a-932f-85c36635653c,9/25/2024,Credit,No,East Duane,f976fdae-8d62-4283-aa5e-6412d08328d6,4,338,0,Online
ab5b043b-a096-45b3-8bbe-18e4de1c0706,2bae0ee6-1a95-439b-b07b-2c006bc741f3,9/17/2022,Credit,No,Lake Brian,ec57cc40-69b5-4988-966b-c634059c8f30,5,1,6,Phone
6c9ca87a-b076-42e6-a400-11686cd0e085,75d84d8d-6a7c-47c2-ba28-fccd2d4e72b3,5/4/2023,Credit,Yes,Mcgeefort,c1146a8c-0d70-4e2a-8c73-dd4cee2540e8,5,143,8,Online
88c0f4ab-ab55-4bab-857d-353d97be8973,8e27913d-6bc5-4629-a3d1-0d33f256b6ca,1/6/2020,Checking,No,Martinezstad,564cfc06-a915-4320-91c3-0248b37769c4,2,166,9,In-Person
910cb96d-7fe1-4dc0-af46-5f1a6ae1a25f,4ecccce5-5ca5-4d04-8783-826d43ab664e,1/16/2021,Credit,No,Lake Deanna,891a20c1-0052-4d14-b9c3-dfe0fb0905ba,2,83,10,Phone
55bbc2a1-a039-42c9-94fe-fb61a479c865,73154bf6-ede4-4a1b-a2a4-e1c0307d414b,4/27/2020,Savings,Yes,Hebertfurt,1cbe2e22-a41e-49dd-8e4f-6080ffd2acef,1,200,3,Online
e1dbf7da-dd21-4cd9-9eeb-fe74499cfe2e,7790c807-222b-48ee-9d35-efdfda98505f,11/19/2023,Savings,Yes,New Benjamin,98b441e9-af86-465b-857d-c0e7afed474f,5,273,4,Online
da0d549e-71d4-446d-a80c-43291869f2b3,4f00671f-38da-4556-968a-e41c4cf88b78,7/19/2021,Checking,No,Chavezhaven,0f7bdc66-4bf6-4355-83c1-12585f04ec8e,1,289,1,Online
d1e92fa9-8636-4299-90b3-87f5c3e342ac,fc619454-767e-4d06-8541-8dc784c4d2ee,1/15/2024,Credit,Yes,North Susanstad,04d6891d-79d1-48e2-b603-dd15eeae1e1b,3,220,10,Phone
23f10f94-92a9-4c80-a057-939c2bac1886,963ef1cd-7c50-41b7-92e2-e784fd14d71a,6/2/2021,Credit,Yes,Copelandfurt,bc3eda99-6441-46d4-9ba1-63bfe8396683,4,155,7,In-Person
73e2bb57-918e-4b83-bcb4-12c16ffc883f,4cb2f0bf-3b2f-4f9b-b102-d4e64b51a22a,1/10/2022,Checking,No,Cherylville,81b97fdf-4266-438b-9953-97e3f5da2133,4,329,7,Phone
bf4f2fa7-33f6-4414-8d6a-00adca9ac0d5,9916a234-e2eb-4942-be37-f95f6d241258,1/20/2022,Checking,No,East Nathan,ebb60817-72ce-41e1-a5ed-0287c34a7cf7,1,47,2,In-Person
acde7a8c-e247-4333-8f50-05bb8fbcd263,2691220d-c1c4-4565-b49a-d0dd3e94fe38,5/12/2022,Checking,Yes,Christopherburgh,01122c7a-33e5-4a39-9a52-7677eb44e1b2,2,300,1,Online
6db91d88-56fc-4d6c-a80b-996150b4ee3c,7e900c27-7c98-4dc8-b246-d3b1e81a52c6,3/5/2025,Savings,No,Ricardobury,93b87741-d543-459e-aa31-1154dc89d34e,5,265,8,Online
63417bf8-d5b1-479e-9813-3b4c4af211cc,b9d92f17-ebed-40a1-bd5f-b3b9166d2775,5/16/2020,Savings,Yes,Jacobsontown,2756109e-36e9-4075-afd4-6af70475eee7,3,14,10,Online
8a90027a-18a6-48f6-a600-18cd8936cb42,166b36fb-9ca9-40fb-8b1a-23ce3ff9c216,7/14/2024,Checking,Yes,Sheaberg,681e0d84-d0b9-4f9d-b7c4-e51349d462b8,4,68,0,In-Person
41a213de-cf8b-45e4-b6c3-92c9c1c7e842,378e8283-b16d-4d89-af10-273bee95c3eb,7/8/2023,Checking,Yes,West Christopherburgh,e9525cb1-2ca7-403a-9de6-e77c0c9ab65c,4,267,4,Online
21e69aab-d16a-4dfe-b4ef-b9fcd3a58283,1747df69-85f7-42ce-8a5e-d4a72446563f,10/12/2023,Checking,Yes,Dawnmouth,3623ba38-8029-4f7e-beda-7367ae9e7e75,5,361,7,Online
5a9f7a6e-a3db-47b2-8759-a9b6ce6662e1,2ab9421f-8835-430b-ab88-238ee3e8ace5,6/10/2024,Credit,Yes,New Amanda,26596900-4cdb-4679-895e-93edccc9eb4e,2,69,0,In-Person
0e5ccec7-e540-45d6-83f2-9e0e020af9a4,c12eefda-ebbc-4db6-85f8-25daaf352b1d,10/5/2022,Checking,No,South Pamela,34709c7c-ef43-4f9d-85c5-0d3d6c37a433,1,45,8,Phone
7d6a595e-ce16-475c-865b-2a689e4fbe42,1722f7cb-8ca8-4006-b391-2ad3cbf8bcb0,8/21/2021,Credit,No,New Shawn,e242010c-ce4c-485d-9457-a47f2bd79769,4,155,5,Online
328fe3ec-39aa-4488-9c0b-c14119b983fc,2969738c-adeb-4ad5-9c45-071617c12c17,2/7/2022,Checking,No,Dominiqueport,451a0c18-4f18-4a7f-988f-c55ad27648b1,5,330,8,Phone
ca21336e-7bb3-41bc-ac33-c9ec8a2e2255,c29ec610-82b5-450e-94dc-3db68ada02ff,6/18/2021,Savings,Yes,Thomasborough,5868d931-6071-4e68-b915-4ed84333ccfc,5,73,7,In-Person
2e873955-b295-4bd9-bde6-cc5acba40ae5,1bbd527c-29ed-4502-abcc-706e6d93400a,9/6/2024,Savings,Yes,Lake Edward,a032573f-2554-4864-8780-2bad1322034b,4,102,3,Phone
1899d1da-74b0-4cf4-889e-ae55d19a6527,5442da50-fd25-4bee-9649-1a0e70c645be,12/16/2021,Credit,Yes,South Angelaside,66bff95f-e565-4628-afcc-159137cc3c77,3,245,7,In-Person
af4988be-0675-413e-9972-e44bdf7adb1b,afef4772-69e3-4f47-b709-28bb175de8f8,4/5/2022,Credit,No,Flynnside,ae156f6b-e803-4b64-b85d-d27b7a818a43,5,241,8,In-Person
11614830-de58-4321-b116-08701e2efb0a,43bd39ed-f7ca-45bd-b379-2277392fd3f6,10/17/2021,Checking,Yes,Robertbury,18ea1d95-36d4-4f84-b679-ccd18929fb9c,4,310,3,Online
28e7418a-e47a-43a8-8c97-56964cb38c9e,85ba9017-51bc-4410-988d-0da4a5f0420d,11/1/2021,Credit,Yes,Matthewborough,653accda-d89b-4284-b68a-aa3208453d4f,2,348,1,Online
48363e6e-25ad-4eb0-99b1-56fa5f6dfcda,aceaeacd-0d03-48cb-b0c2-7326f8f75952,4/14/2023,Credit,No,Jenniferhaven,6ed244da-72b0-49b8-8f81-51835fd8dbe0,4,170,4,In-Person
fff0b661-ca40-4eec-bb72-b182f8aa1145,82ab9464-614f-458b-ab80-f698ead5a513,12/11/2023,Savings,No,West Matthewton,2e051379-5c54-4efb-a53f-3e4892fc0a1b,1,46,4,In-Person
887f74fa-8fae-4807-9bac-f521c52e7673,cbf365e9-5f1c-4644-884e-26b1d6ced0ce,1/6/2022,Checking,Yes,Spencershire,f05cc22d-db7a-4110-b014-2caa43bee9ac,4,228,6,Phone
eeea813c-b6a7-4828-9186-40bbe7dd483b,57d5028c-de5d-421d-a164-1b85c7c1d542,8/12/2022,Credit,Yes,Samuelland,fe9ef7fe-55e6-48c2-bffb-298a347c0265,1,182,2,Phone
cedba00c-c04a-4df2-9edf-9ed6b957120b,04ffd926-8b0a-4eb6-af57-ecf5df573429,11/30/2024,Savings,Yes,South Angelaburgh,994a22d2-7b23-41da-a91a-0f4944fe65bb,2,20,8,Online
761354b0-7530-4a94-85c7-086d943bf9cf,d9e61026-8ed3-4285-8ccd-0d5870e8bcc4,1/25/2020,Checking,No,Wagnerhaven,2e756137-2497-4c24-b69b-ce73c012022d,5,276,6,Phone
6fdbf890-5698-485b-bf06-a38f69e43749,1ecd7051-6bfb-4cf4-b70d-5f9befb9d53b,9/8/2021,Savings,Yes,East Sarah,f8be91a7-a444-43fe-9d61-f039aeb10932,3,239,4,Phone
35bfaa4f-32e9-4b23-a950-dc8d90a3a66b,e1f25c63-63f5-4d9d-b955-0dbcb47f344b,1/15/2022,Checking,Yes,Dawnfort,9c84b16e-db54-4584-8811-438e7e27d214,3,117,4,In-Person
34039f9d-2afe-4036-8aa2-f001fc971a00,864e0a68-5cf2-4bb9-bade-61e0be4d7918,1/12/2025,Checking,Yes,Welchport,6c8e69d2-d0fe-4a84-9064-b00842ee3a9d,2,38,3,Online
1d77d512-a9a0-4a73-9cf9-f9b9261bd9ae,d74b072d-63c6-40b1-94a8-7fa85881a3a5,5/30/2021,Credit,No,Denniston,c5fda141-e58b-440d-a39c-7b74408b18d4,1,30,7,In-Person
c5819118-154b-4a6f-b8fa-829b20e54836,d7df3186-1875-4c97-9ccb-43567a2ca87d,4/26/2025,Credit,Yes,Lisamouth,7a4a5c60-9d66-44b1-bad8-9636246ea691,2,37,2,In-Person
d7074277-1be5-492f-90b2-d78f7247568a,b967923c-b878-42e6-9240-ba1f1a0de10a,7/10/2024,Savings,No,North April,ad3dd13a-167d-4107-b8da-58b812cd2da5,4,273,4,In-Person
8abda06a-c380-42b7-998f-0d818d359874,00c58ca7-a417-468a-b23e-d5566cdd8a23,3/29/2025,Credit,Yes,East John,17484353-3133-494e-82d3-14aed242c341,1,86,9,Online
23fa1af9-c600-4647-bfb2-44cc5ca453b3,78881045-a1cb-44a7-9b67-b4959854f08f,4/2/2023,Credit,No,Lauraberg,b27c4a39-ee41-45b0-9fd5-aadff83515d3,1,321,10,In-Person
87fc965e-3985-4992-8009-3dbfebb07909,baa6816e-9f94-4a92-82ec-26a43a0df1b2,12/28/2021,Credit,Yes,Schaeferside,9009fcec-70ed-4e90-90be-be7066cb2312,1,156,4,Online
9d85106a-c8df-40f2-b8df-362351e34802,ef683558-cae2-41ba-b678-7a1519e15d1a,2/10/2023,Checking,Yes,North Jamestown,cac34e3e-645a-4668-93c2-dcadc64cd6c7,2,215,0,Phone
a990a11e-2ee3-4965-a69a-e59c8258e447,3be1d7e4-ea41-4c1b-baf2-b5bd46686c11,1/28/2021,Checking,No,Andrewland,564fc875-d3af-4fda-b5ef-6fe0a6812c3e,4,302,10,Phone
beb50295-0117-4038-bc15-64fc2daa058f,1008d9d8-f690-449d-bfc0-0d30e3e4c2f4,10/31/2020,Checking,No,Reedberg,e8e8a2eb-19b8-44d1-ad5a-52202e315cea,1,29,6,Online
7c0e7479-1220-420b-8a3f-609f7bda0631,05521d5c-73f4-49ad-8f75-fba73b997bd8,5/15/2023,Credit,No,Stuartborough,1e221c95-4138-47d6-858e-b8a443ca334d,5,140,8,In-Person
10c79547-832c-46e7-8f86-84a129e35863,4ed85753-189e-4f95-9f7c-c04f513e1f71,10/28/2020,Savings,No,Lake Karen,a33d941e-800e-4a12-83e6-accfd81b4400,1,168,1,Online
474ab39b-1179-4f46-ad47-c35835667b16,1827fc5e-11d4-4480-9896-59c3e046c4b8,2/15/2024,Checking,No,New Robertburgh,35d5dbcf-4cd9-4299-8b24-fe805407de6b,1,299,2,In-Person
fa9f9cc2-f0b3-47cb-b102-c8c8e4a957dc,4f24806b-daa1-4243-9642-b31343fb0a8c,4/1/2025,Credit,Yes,Jasonfurt,0556cf41-be0e-42d9-a2ca-7e99a69be317,3,325,8,Phone
3c03f7ff-5541-432c-a205-fa605e0a6371,ea811aa2-bd65-478f-a378-2d007904bd67,11/11/2020,Savings,Yes,Edwardsfort,c35847a8-37bc-4ab5-a029-81b85b420d76,4,45,1,In-Person
64e3caea-5f29-4e42-a5d6-0ea697e831e5,d1243a9f-d4fc-4690-8590-d3f7f776d5b1,12/22/2021,Savings,Yes,Scottbury,240fadfb-0936-4126-84fe-b6bfb2866129,2,359,10,In-Person
28d12ed4-36de-4593-8b30-903f29061ad5,4e31a471-08ff-4628-8556-e818056c6eb9,4/10/2023,Checking,Yes,Richardsonfurt,41b0c527-5612-4450-9201-d8b5cd30c0ce,4,262,10,In-Person
195493dc-271c-4409-be5e-64a60a325e25,f1c8ca16-9b53-4348-a07f-6000aa70b42f,4/15/2023,Checking,Yes,North Danastad,b36f610a-1dd6-41eb-a763-3e010636a925,5,165,3,Online
739636e9-3443-480a-b336-6430d1ff690b,c1b534db-77b3-48fa-acdf-d24fa6d3c1e9,4/11/2021,Savings,Yes,Calebchester,35cf2548-c4c6-44fb-9c58-ac5acb01f9db,4,347,8,Phone
0bd8d210-a98a-4249-b850-f751bee9bd3b,78d926f0-c45b-40af-925c-5b0a35c44249,4/22/2020,Checking,Yes,Lake Kevinton,92aa1433-58cb-44a8-a85a-69d93be3d9bf,2,269,2,Phone
0337fc2e-30e4-4e4e-a659-69a98f78a84c,8d5208d3-6bea-4862-81c5-281a93e3977d,6/20/2020,Savings,Yes,North Christopherfort,a17a2eee-0339-4686-904e-17794a6c0008,1,317,4,Phone
b077aafe-519e-4411-a102-7e678802eada,5ba86681-a6eb-4fc8-a1ad-5cc0ece95803,7/10/2021,Savings,No,Brandonside,41252f8a-729f-4cd7-9d48-f1c8843ad789,4,304,8,Phone
bebd2e30-0d86-4005-9446-607d3b5ab4dc,9a947011-274a-4f3e-abd3-20928b409ce4,2/26/2022,Savings,Yes,New Joannburgh,3c0af9e2-bfe9-458e-bc58-2447572794f0,4,79,6,Online
62f20ee5-f42a-4bde-87c5-2a8d519aa820,01d75f33-e41e-4fdf-8d3a-6da90953ffd8,11/23/2021,Savings,Yes,Lake Adam,c6fdafef-788e-4473-a41a-ab0636dc81f3,5,109,9,Phone
fa061b92-536e-424c-a84a-e1f7f0a3b2b3,faa99cae-afc8-48e0-81bf-015d2494b53d,1/18/2022,Credit,No,West Jasmin,1c220d93-5cc9-46fc-b995-df5a929c2c5d,3,156,8,Online
283b2158-056f-40d2-803e-1e93f80657c5,66788128-69b2-4ec9-a0e5-1296ed1b9a1a,11/9/2023,Credit,Yes,Josechester,7bdce084-c97a-404e-a7b3-09ea51202db4,2,258,0,In-Person
fbae6a3c-d983-4e08-9590-5c601c74be8c,d85a20de-4baf-44ea-af62-245dd3ff95a3,6/1/2021,Checking,Yes,South Nathanport,d6cac8e4-71c0-492a-8490-03e429c1b5dc,4,235,1,Online
20602778-2fbb-4c5c-8c51-66240478290f,c58f2973-ed7a-4dc9-b6a9-bd19ab4fa921,11/5/2021,Savings,Yes,East Debra,df7164c8-d394-4db1-b57d-fa891ba55b53,4,239,4,Online
decc9ca3-8575-41ae-ba52-931ca28946a5,e555e7ea-95fb-4267-a946-bc34d832aa60,4/24/2024,Credit,No,South Ericatown,c1539d55-d9c4-447b-b13e-000789be3ac1,2,2,1,In-Person
07a4a2da-88c6-4262-9b78-ea8453982599,4d040fe1-f797-4c59-ad43-29153b9c1b11,1/26/2023,Savings,No,Lopezchester,b07580b9-a194-470e-bad5-a9faf1ccba26,5,212,4,Online
9987fc4d-c161-4e23-b4d6-9d7b9f5a43f8,1d6dab74-8e1d-460c-b0b2-be34b4ef08c1,1/24/2021,Credit,Yes,Lake Jason,a2532133-172f-4fa9-b24d-f9416391922b,2,184,7,Online
fcc6bb40-7c2d-47a8-83d4-79d634cf7bfe,4f761b2d-5e0b-4d69-8646-e6d3553c0347,3/24/2020,Checking,Yes,Nancyfort,9df4acbc-1a3f-4226-afc8-370cc5c4ecdc,5,357,2,In-Person
9b9cd140-6ec6-473b-820e-cf316e6afef3,c4db41d6-8135-4cd9-ad62-ef12270ce3fe,8/27/2021,Checking,Yes,South Bonniechester,7c878141-38a9-4bb5-b260-d1f2c6940ccb,1,287,4,Online
4c86b3f1-b930-41b2-ac55-710478190948,0ac72d82-e8f7-4193-80fb-bced9916b951,10/2/2023,Credit,Yes,New Michaelstad,82c52582-d3fc-4e9d-a600-300ab7d1654d,3,78,8,Phone
559568bf-daf2-40ee-8ec3-274a0e60eef5,0722649e-85a0-41a1-8101-20e11b061586,3/30/2024,Checking,No,South Danny,e237eeba-01d0-4e6f-a81d-54b4cc1d3361,5,99,4,In-Person
86efe8c5-09e7-4683-86b9-677f23993a1c,150d7a90-77ab-474a-ba70-e29117e36f06,1/2/2020,Checking,Yes,Rileyshire,9277a201-988b-4dac-b5dd-0cbbdd8240c8,4,135,4,In-Person
aec619df-49e3-47af-b230-2a41c00eceb8,efbc534c-a3ca-4e7a-86b2-1f136c49981b,9/27/2021,Credit,Yes,West Ethanhaven,4b41dab1-ab2d-425a-88b9-98e9288c5ae0,5,48,0,Phone
a3ff7293-fd74-426c-8cca-79586dce62a5,6c15654d-cd76-4269-83e2-2fc08a9fa4a6,10/15/2020,Savings,Yes,South Robert,7389eb0c-84e3-4f68-ad58-ed60ee6dc45c,1,145,10,In-Person
e486e5b9-995e-4c3c-8639-d41efb7242ef,e45be322-a8b9-474f-85a3-70f66133c493,7/13/2021,Credit,Yes,Davidview,a859ccb7-3b7a-4219-9e99-1c4c8b12eacd,5,365,5,Online
424e2beb-b9a1-47a9-bc49-9f988ef25bde,ca362528-dcce-4f62-a269-ecacaf82b5da,10/6/2024,Checking,Yes,Robinsonberg,3a1aad15-b2cc-469f-be06-2b63ef98cb0d,3,162,5,In-Person
00002740-9b52-4b74-864c-37cc8e75a7fc,e9429924-bfa5-4013-ae54-ec7f34f6a9db,5/28/2023,Savings,No,New Robert,78c4d2e7-ef9b-4d58-8c5f-15f41ce1e097,3,197,9,Phone
51f3e64c-b02d-4861-914d-39b26baa7fad,1d328037-4de7-4eab-8149-f763ee54dc31,4/10/2020,Checking,No,North Sharon,04a80927-c2b0-4c09-a54a-83eb0609811e,4,221,6,Online
51068132-2c67-4df4-bd03-32ae3338f8b8,919e825f-0f20-40d2-bee7-f56ebebffbda,6/8/2024,Savings,Yes,Murphyhaven,5e029ee6-7e99-4a64-9c00-cfe6f0ff82dc,1,91,3,In-Person
abbf307c-46e3-4666-b4ad-540ffda0af3b,e6b7b1a6-1a17-4237-945b-396cffd55c0a,1/25/2025,Checking,No,North Tina,556cfef7-8600-4bc6-a6d6-6a6dca06b588,4,1,7,In-Person
56c28c98-33b6-4c65-bd09-d7cb7f5e8b10,0652e8b5-8700-4fa2-8ac9-eca11ad610dc,10/8/2023,Checking,No,Port Joe,28345aa7-ae36-4d70-8957-7da0046217d9,4,166,10,Online
f5e371d1-dfc2-456d-8184-c8a0954f7cd5,b94eb622-c598-4f66-a898-031f988580be,3/14/2024,Checking,No,Justinmouth,f0294806-225e-44a3-9283-e5de62cda1c3,1,125,1,Online
ec30960f-3fe8-42ee-92db-ec70847a019b,c2271084-c8c2-4138-ab12-b10b13ff8ba5,3/17/2023,Credit,No,North Lindsay,39d4ea04-a9ae-46de-aeb2-7cfb8f2111f0,1,320,9,Phone
ceaf38ac-5bb8-45a2-9e9c-8c2f37b30818,03a1fd8c-f1d2-4c50-bffe-3d5c711c2273,5/8/2021,Savings,No,Jillfurt,561fda6f-8361-4b17-b2ef-527f5f28f233,3,96,9,Phone
e21d784e-ef7e-4b96-a4da-69e814a2e440,b6ac4a9f-4759-402a-8775-b723ba85ab19,4/22/2021,Checking,No,Lake Ronaldside,a9592421-073a-456a-a334-381021617afb,4,328,3,Phone
e656a100-a554-449d-8931-c2bf75b609dd,93f67744-f804-4372-8be2-026c84172a42,5/17/2022,Savings,No,South Deniseside,0858fdc8-3d3d-4806-b30f-96280d40334c,1,150,3,Phone
9f541024-f091-4c01-bb70-c936ad6c97aa,c87ffd02-b89d-43af-8a89-dff00e7049c8,9/30/2024,Checking,Yes,South Jennifer,2a427486-7ff6-476e-81a8-2ee2673c22b9,2,145,6,Online
a8543d3b-5322-458b-861c-6ab7faa7c77c,0e1318b8-6337-4b35-b021-453ab067c7ca,7/5/2023,Savings,Yes,Hoganburgh,4bfa499d-87ce-4b36-9949-dff0758e6921,5,203,5,In-Person
891604f6-741f-41f5-ada3-fc8be511fbe0,79e122e8-f427-41fe-a419-af3bfb81d825,10/13/2020,Credit,Yes,South Christina,f8eac065-e7f8-4dc7-bf85-38ec9822a3b4,1,33,6,Phone
41ca57cf-319d-4b02-8f1e-24327b73d4a0,ee626dea-6703-4842-86c1-8c24f997502c,2/14/2023,Credit,Yes,New Amanda,66cbe04b-4d24-4d99-8440-55be8b30fc70,4,196,7,In-Person
f0caf5ef-366f-4c78-a808-6b8b4f81aa5f,521d6ee7-111c-41b6-a1fa-bf007940b3c3,4/10/2020,Credit,Yes,Jonesbury,4a53a8ac-7bfc-44fb-a87c-bf05531eef82,2,176,10,In-Person
c4fc7c41-d232-4928-b2f2-3244003f3951,b67827ce-6287-4f9e-9e7a-4c2e3f8dba44,1/6/2022,Savings,No,Port Mary,2d3f25f2-db9b-40dc-9e57-81c99b76618a,3,351,7,In-Person
b7d191e8-4cf0-4473-abfd-256ce9896e42,7e6bc2cd-edd4-4904-9165-1c1d7e8dda81,12/5/2022,Savings,Yes,Lake Christopher,c2ed3fc2-fa30-46d2-9d1d-8b4c97b5071a,2,157,3,Phone
48ba7e53-d651-44d1-8106-366a41da695e,345c8d7a-6ead-4491-9965-5da88f347379,6/18/2023,Checking,Yes,New Taraside,50adaf84-131d-4d48-937d-546acd55a6c9,4,365,5,Phone
ce4c94b0-9411-4c6c-88ce-d4b0fbd170ac,dceca160-8af7-4f2d-9a1d-05cd8314a86e,3/18/2021,Checking,Yes,South Denise,798cbfae-6711-4165-a0ef-8ddbd0c2cffe,4,258,4,In-Person
d7b2bf0a-b565-4c7f-9e89-bb1819b0e5b7,30569b79-543f-4f0e-b092-07f402b26798,11/15/2024,Credit,No,Thomashaven,a5ec7a4e-0cef-4e4f-839e-077c0b11c459,2,322,9,In-Person
3e44faa8-521a-4ba0-a0d6-53ce2e76d756,23a60fc6-09ca-4944-b5e8-ddd8dfcc9732,6/24/2021,Savings,Yes,Hallview,036c1693-a32d-4d1c-a888-b7a073a07334,1,142,1,In-Person
03598434-b6cf-4e28-9608-3c765a9eda99,0cf0dab5-3099-44d3-8bb8-e5fbef9ee7b4,5/26/2021,Checking,Yes,Jenniferland,52ab9004-0a0c-42aa-8753-d82b0c1dfdfe,3,232,9,Online
0b8a26a7-34d3-4647-89f5-80670cee60a7,95494aff-38db-40da-8f78-94c528168a24,5/11/2020,Credit,Yes,New Andrewstad,50d0e860-f68e-4172-9c54-fe246ea98602,3,156,5,In-Person
59d66d02-5f98-436a-95c2-37bf2323bec2,f8434b82-42e8-4a86-b485-0e2baa932d83,11/6/2021,Checking,No,East Melissaburgh,be7d8ddf-f582-45d3-9252-0c14bcbf45c4,3,317,1,Online
52b32d70-1aad-4f4c-b9e4-ec1a20c6e9fb,aa36347a-0b1a-4a87-8679-6bf96df0f391,8/12/2020,Credit,No,South Juliefort,8c102a25-cf20-4b4c-a33a-717c9e5a0348,3,209,4,Phone
b97792e9-03e0-4e02-8260-d76ec6f2dc84,ddf9fff8-20c5-405a-bc51-3bfff62d39af,7/22/2020,Savings,Yes,North Krististad,71caea87-ccd0-441c-bf8a-7268ba722ed9,2,3,8,Phone
516c69b1-6540-4433-8472-44ec7eb401d9,506071af-bc1d-4d0d-a8e7-2afb62bd1741,7/21/2020,Checking,Yes,Hubbardstad,cb9093a5-5e72-4a40-b48d-903ad84689c2,5,33,9,Phone
357f6c85-53c8-4c90-b662-19131fe07164,1bc0a409-7317-4a0a-ac45-19f6efc32e31,11/12/2022,Credit,Yes,East Ryan,38143f6e-d7e3-4953-b3c2-73e7c03bd4dc,2,33,7,In-Person
1508c8fe-4279-4f59-9149-0e1df9cca9fa,d957fc25-5478-41d7-97d7-88853bfca9b2,2/18/2025,Savings,Yes,Rubioside,83ac705d-79c6-4412-8f6e-5a683149c9c8,3,1,3,Phone
8460f36e-2811-4f79-a343-241ecb3dbe34,63186e36-b557-48a1-9529-62f801fba654,12/16/2024,Credit,Yes,Port Bryanview,7362320e-3ab5-439d-b8d4-0464dae04be6,5,285,5,In-Person
d57f7cd5-982c-485b-b06d-a5be342c32d1,e797ad18-3887-41b3-8ccf-f7bd3314d4e1,12/13/2023,Credit,Yes,Ayalafort,a0cf4bc2-d0b9-42b3-a76c-9a44e50f71dc,4,283,6,Online
7243c98b-98d3-4b29-8095-b3f11f5118c6,a9493da9-c2c0-485a-86cf-35bf5a00168e,2/12/2022,Credit,Yes,Michaelport,225ed484-3b68-46f9-814f-cd76499fd15a,4,160,4,In-Person
3e5f0f55-eb68-42e0-86bd-fc6ee4c35d7c,aed97f5b-71f5-4243-b212-3775b155fa9e,9/3/2021,Credit,Yes,West Keithport,1c65f44a-cf6a-4856-b553-4240faa9eabd,4,262,7,Phone
f701ed8c-2b80-4ea5-afb9-687e338fefec,24524116-9c7a-477a-9750-b64cf69a05c1,9/9/2024,Credit,No,Aguilarmouth,2d7196a0-93e1-4365-be1c-df8017cc7a8f,1,326,8,Online
9952374c-217b-49ee-993c-68bed0431602,03ea76ca-71e0-4f92-8e80-93f0f9114db9,7/13/2020,Credit,Yes,Smithberg,168e7d4b-639f-4e35-9a21-7fc06c4aa46b,3,132,8,Online
cf847456-a3e6-43cd-b7e1-efdc771dfff8,c054561c-e27a-4517-9d94-2af9f4f16b27,3/21/2020,Checking,Yes,Lake Latashaton,f94fddc8-5c3e-4481-b047-add79207793c,1,90,0,Online
